features,score
hash-8494,0.8333333333333333
hash-1600,0.8333333333333333
hash-7474,0.8333333333333333
hash-1341,0.8333333333333333
hash-2519,0.8333333333333333
hash-9413,0.8333333333333333
hash-2972,0.8333333333333333
hash-1349,0.8333333333333333
hash-8945,0.8333333333333333
hash-9360,0.8333333333333333
hash-8458,0.8333333333333333
hash-3383,0.8333333333333333
hash-5013,0.8333333333333333
hash-8719,0.8333333333333333
hash-2696,0.8333333333333333
hash-3461,0.8333333333333333
hash-6586,0.8333333333333333
hash-5981,0.8333333333333333
hash-8658,0.8333333333333333
hash-9705,0.8333333333333333
hash-5670,0.8333333333333333
hash-1996,0.8333333333333333
hash-6381,0.8333333333333333
hash-2752,0.8333333333333333
hash-4030,0.8333333333333333
hash-4954,0.8333333333333333
hash-1469,0.8333333333333333
hash-5485,0.8333333333333333
hash-8119,0.8333333333333333
hash-9256,0.8333333333333333
hash-2873,0.8333333333333333
hash-6720,0.8333333333333333
hash-5811,0.8333333333333333
hash-4704,0.8333333333333333
hash-7076,0.8333333333333333
hash-5823,0.8333333333333333
hash-3089,0.8333333333333333
hash-4471,0.8333333333333333
hash-7337,0.8333333333333333
hash-306,0.8333333333333333
hash-8768,0.8333333333333333
hash-5217,0.8333333333333333
hash-2725,0.8333333333333333
hash-4262,0.8333333333333333
hash-7750,0.8333333333333333
hash-7687,0.8333333333333333
hash-1166,0.8333333333333333
hash-7782,0.8333333333333333
hash-6812,0.8333333333333333
hash-9744,0.8333333333333333
hash-189,0.8333333333333333
hash-7245,0.8333333333333333
hash-2775,0.8333333333333333
hash-7344,0.8333333333333333
hash-4651,0.8333333333333333
hash-3177,0.8333333333333333
hash-531,0.8333333333333333
hash-6848,0.8333333333333333
hash-9086,0.8333333333333333
hash-8178,0.8333333333333333
hash-7621,0.8333333333333333
hash-9979,0.8333333333333333
hash-9851,0.8333333333333333
hash-6211,0.8333333333333333
hash-4893,0.8333333333333333
hash-9457,0.8333333333333333
hash-2613,0.8333333333333333
hash-5348,0.8333333333333333
hash-3562,0.8333333333333333
hash-131,0.8333333333333333
hash-2818,0.8333333333333333
hash-7222,0.8333333333333333
hash-2298,0.8333333333333333
hash-897,0.8333333333333333
hash-4334,0.8333333333333333
hash-154,0.8333333333333333
hash-8892,0.8313253012048193
hash-7771,0.8311688311688312
hash-159,0.8309859154929577
hash-9038,0.8309859154929577
hash-4199,0.8309859154929577
hash-1611,0.8309859154929577
hash-9797,0.8307692307692308
hash-6457,0.8307692307692308
hash-5028,0.8305084745762712
hash-6763,0.8305084745762712
hash-1739,0.8301886792452831
hash-9789,0.8301886792452831
hash-9381,0.8301886792452831
hash-2452,0.8301886792452831
hash-6119,0.8301886792452831
hash-5376,0.8297872340425532
hash-1931,0.8297872340425532
hash-4766,0.8297872340425532
hash-2734,0.8297872340425532
hash-7651,0.8297872340425532
hash-4137,0.8297872340425532
hash-9414,0.8297872340425532
hash-9198,0.8297872340425532
hash-8691,0.8297872340425532
hash-7796,0.8297872340425532
hash-935,0.8297872340425532
hash-5556,0.8297872340425532
hash-5188,0.8292682926829268
hash-4098,0.8292682926829268
hash-298,0.8292682926829268
hash-8079,0.8292682926829268
hash-2631,0.8292682926829268
hash-6128,0.8292682926829268
hash-1912,0.8292682926829268
hash-44,0.8292682926829268
hash-9391,0.8292682926829268
hash-6073,0.8292682926829268
hash-9847,0.8292682926829268
hash-3131,0.8292682926829268
hash-4484,0.8292682926829268
hash-4950,0.8292682926829268
hash-1009,0.8292682926829268
hash-4670,0.8292682926829268
hash-2556,0.8292682926829268
hash-4380,0.8292682926829268
hash-8739,0.8292682926829268
hash-9158,0.8289473684210527
hash-3279,0.8289473684210527
hash-2855,0.8289473684210527
hash-8563,0.8289473684210527
hash-7184,0.8285714285714285
hash-9586,0.8285714285714285
hash-1549,0.8285714285714285
hash-4418,0.8285714285714285
hash-5384,0.8285714285714285
hash-9745,0.8285714285714285
hash-3973,0.8285714285714285
hash-7723,0.8285714285714285
hash-2912,0.8285714285714285
hash-4736,0.828125
hash-4675,0.8275862068965517
hash-262,0.8275862068965517
hash-2370,0.8275862068965517
hash-4615,0.8275862068965517
hash-4775,0.8275862068965517
hash-8471,0.8275862068965517
hash-8881,0.8275862068965517
hash-2362,0.8275862068965517
hash-3393,0.8275862068965517
hash-7379,0.8275862068965517
hash-6260,0.8275862068965517
hash-3236,0.8271604938271605
hash-4813,0.8269230769230769
hash-7971,0.8269230769230769
hash-8287,0.8269230769230769
hash-965,0.8269230769230769
hash-7138,0.8269230769230769
hash-4872,0.8269230769230769
hash-526,0.8269230769230769
hash-4108,0.8269230769230769
hash-9725,0.8269230769230769
hash-6389,0.8269230769230769
hash-5033,0.8269230769230769
hash-5187,0.8269230769230769
hash-8995,0.8269230769230769
hash-3312,0.8266666666666667
hash-7997,0.8266666666666667
hash-430,0.8266666666666667
hash-5940,0.8260869565217391
hash-2283,0.8260869565217391
hash-3609,0.8260869565217391
hash-8227,0.8260869565217391
hash-1319,0.8260869565217391
hash-3352,0.8260869565217391
hash-7156,0.8260869565217391
hash-5916,0.8260869565217391
hash-4500,0.8260869565217391
hash-4403,0.8260869565217391
hash-2351,0.8260869565217391
hash-1526,0.8260869565217391
hash-2032,0.8260869565217391
hash-4293,0.8260869565217391
hash-747,0.8260869565217391
hash-5646,0.8260869565217391
hash-3109,0.8260869565217391
hash-4794,0.8260869565217391
hash-8381,0.8260869565217391
hash-1551,0.8260869565217391
hash-9496,0.8260869565217391
hash-8328,0.8260869565217391
hash-8704,0.8260869565217391
hash-358,0.8260869565217391
hash-4804,0.8253968253968254
hash-8073,0.8253968253968254
hash-1374,0.8253968253968254
hash-5101,0.8253968253968254
hash-7101,0.825
hash-9628,0.825
hash-7650,0.825
hash-4456,0.825
hash-741,0.825
hash-2266,0.825
hash-5135,0.825
hash-9617,0.825
hash-8938,0.825
hash-5428,0.825
hash-6521,0.825
hash-4285,0.825
hash-2699,0.825
hash-3780,0.825
hash-2448,0.825
hash-6205,0.825
hash-8785,0.825
hash-3729,0.825
hash-8672,0.825
hash-8575,0.825
hash-1054,0.825
hash-6671,0.825
hash-9969,0.825
hash-2281,0.825
hash-648,0.8245614035087719
hash-5410,0.8245614035087719
hash-4258,0.8245614035087719
hash-4000,0.8245614035087719
hash-8199,0.8245614035087719
hash-1905,0.8245614035087719
hash-5598,0.8243243243243243
hash-6306,0.8243243243243243
hash-5651,0.8235294117647058
hash-1134,0.8235294117647058
hash-1920,0.8235294117647058
hash-5838,0.8235294117647058
hash-8155,0.8235294117647058
hash-6034,0.8235294117647058
hash-9769,0.8235294117647058
hash-2021,0.8235294117647058
hash-6531,0.8235294117647058
hash-8675,0.8235294117647058
hash-722,0.8235294117647058
hash-6755,0.8235294117647058
hash-3869,0.8235294117647058
hash-5909,0.8235294117647058
hash-754,0.8235294117647058
hash-6882,0.8235294117647058
hash-9738,0.8235294117647058
hash-9217,0.8235294117647058
hash-8542,0.8235294117647058
hash-7705,0.8235294117647058
hash-4929,0.8235294117647058
hash-6022,0.8235294117647058
hash-422,0.8235294117647058
hash-580,0.8235294117647058
hash-6026,0.8235294117647058
hash-9140,0.8235294117647058
hash-3536,0.8235294117647058
hash-5079,0.8235294117647058
hash-9111,0.8235294117647058
hash-5387,0.8235294117647058
hash-2089,0.8235294117647058
hash-4332,0.8235294117647058
hash-9142,0.8235294117647058
hash-4436,0.8235294117647058
hash-106,0.8235294117647058
hash-8036,0.8235294117647058
hash-7731,0.8235294117647058
hash-4094,0.8235294117647058
hash-6037,0.8225806451612903
hash-4792,0.8225806451612903
hash-379,0.8225806451612903
hash-6391,0.8225806451612903
hash-6559,0.8225806451612903
hash-6976,0.8225806451612903
hash-1499,0.8225806451612903
hash-8272,0.8225806451612903
hash-1266,0.8225806451612903
hash-7067,0.8222222222222222
hash-2693,0.8222222222222222
hash-7695,0.8222222222222222
hash-3337,0.8222222222222222
hash-3357,0.8222222222222222
hash-2673,0.8222222222222222
hash-6807,0.8222222222222222
hash-1301,0.8222222222222222
hash-8874,0.8222222222222222
hash-1056,0.8222222222222222
hash-7239,0.8222222222222222
hash-4086,0.8222222222222222
hash-8267,0.8222222222222222
hash-3292,0.821917808219178
hash-2935,0.821917808219178
hash-8709,0.821917808219178
hash-2164,0.8214285714285714
hash-5993,0.8214285714285714
hash-2524,0.8214285714285714
hash-2922,0.8214285714285714
hash-2485,0.8214285714285714
hash-1005,0.8214285714285714
hash-9490,0.8214285714285714
hash-7562,0.8214285714285714
hash-4934,0.8214285714285714
hash-7861,0.8214285714285714
hash-5881,0.8214285714285714
hash-2825,0.8214285714285714
hash-7596,0.8214285714285714
hash-5031,0.8214285714285714
hash-5380,0.8208955223880597
hash-7237,0.8208955223880597
hash-9890,0.8205128205128205
hash-821,0.8205128205128205
hash-9776,0.8205128205128205
hash-3747,0.8205128205128205
hash-726,0.8205128205128205
hash-7025,0.8205128205128205
hash-5136,0.8205128205128205
hash-1480,0.8205128205128205
hash-433,0.8205128205128205
hash-7694,0.8205128205128205
hash-1194,0.8205128205128205
hash-9933,0.8205128205128205
hash-6452,0.8200000000000001
hash-1552,0.8200000000000001
hash-2403,0.8200000000000001
hash-1587,0.8200000000000001
hash-3790,0.8200000000000001
hash-5636,0.8200000000000001
hash-6059,0.8200000000000001
hash-8243,0.8200000000000001
hash-7250,0.8200000000000001
hash-6646,0.8200000000000001
hash-9092,0.8200000000000001
hash-3697,0.8200000000000001
hash-3258,0.8200000000000001
hash-3,0.8200000000000001
hash-3442,0.819672131147541
hash-3002,0.819672131147541
hash-6447,0.819672131147541
hash-1149,0.819672131147541
hash-3152,0.8194444444444444
hash-7642,0.8194444444444444
hash-652,0.8194444444444444
hash-5325,0.8194444444444444
hash-1079,0.8194444444444444
hash-5366,0.8192771084337349
hash-8949,0.8181818181818182
hash-4877,0.8181818181818182
hash-4720,0.8181818181818182
hash-7557,0.8181818181818182
hash-6712,0.8181818181818182
hash-3101,0.8181818181818182
hash-7921,0.8181818181818182
hash-8354,0.8181818181818182
hash-4361,0.8181818181818182
hash-2707,0.8181818181818182
hash-2366,0.8181818181818182
hash-8637,0.8181818181818182
hash-8197,0.8181818181818182
hash-4216,0.8181818181818182
hash-2807,0.8181818181818181
hash-9630,0.8181818181818181
hash-4452,0.8181818181818181
hash-8965,0.8181818181818181
hash-3223,0.8181818181818181
hash-9711,0.8181818181818181
hash-2347,0.8181818181818181
hash-7808,0.8181818181818181
hash-1962,0.8181818181818181
hash-5396,0.8181818181818181
hash-2780,0.8181818181818181
hash-8486,0.8181818181818181
hash-691,0.8181818181818181
hash-5992,0.8181818181818181
hash-1964,0.8181818181818181
hash-6204,0.8181818181818181
hash-2844,0.8181818181818181
hash-4164,0.8181818181818181
hash-3642,0.8181818181818181
hash-3911,0.8181818181818181
hash-4922,0.8181818181818181
hash-3749,0.8181818181818181
hash-1520,0.8181818181818181
hash-8051,0.8181818181818181
hash-9818,0.8181818181818181
hash-9508,0.8181818181818181
hash-4481,0.8181818181818181
hash-6319,0.8181818181818181
hash-2562,0.8181818181818181
hash-5337,0.8181818181818181
hash-8586,0.8181818181818181
hash-1084,0.8181818181818181
hash-5241,0.8181818181818181
hash-8083,0.8181818181818181
hash-2782,0.8181818181818181
hash-462,0.8169014084507042
hash-3845,0.8169014084507042
hash-79,0.8166666666666667
hash-4958,0.8166666666666667
hash-8337,0.8166666666666667
hash-7837,0.8166666666666667
hash-1508,0.8166666666666667
hash-1037,0.8166666666666667
hash-6062,0.8163265306122449
hash-8137,0.8163265306122449
hash-1080,0.8163265306122449
hash-8557,0.8163265306122449
hash-8107,0.8163265306122449
hash-3159,0.8163265306122449
hash-1235,0.8163265306122449
hash-9138,0.8163265306122449
hash-5372,0.8157894736842105
hash-7373,0.8157894736842105
hash-6422,0.8157894736842105
hash-4267,0.8157894736842105
hash-3616,0.8157894736842105
hash-8677,0.8153846153846154
hash-5989,0.8153846153846154
hash-490,0.8153846153846154
hash-8875,0.8153846153846154
hash-4248,0.8148148148148149
hash-6499,0.8148148148148149
hash-3664,0.8148148148148149
hash-5644,0.8148148148148149
hash-3833,0.8148148148148149
hash-716,0.8148148148148149
hash-3677,0.8148148148148149
hash-6951,0.8148148148148149
hash-6630,0.8148148148148149
hash-1917,0.8148148148148149
hash-1592,0.8148148148148149
hash-6178,0.8142857142857143
hash-714,0.8142857142857143
hash-3103,0.8142857142857143
hash-7506,0.8142857142857143
hash-4175,0.8142857142857143
hash-9230,0.8142857142857143
hash-7197,0.8142857142857143
hash-6811,0.813953488372093
hash-5107,0.813953488372093
hash-8585,0.813953488372093
hash-7064,0.813953488372093
hash-5765,0.813953488372093
hash-530,0.813953488372093
hash-5016,0.813953488372093
hash-4412,0.813953488372093
hash-7883,0.813953488372093
hash-1176,0.813953488372093
hash-9954,0.8135593220338984
hash-456,0.8135593220338984
hash-196,0.8135593220338984
hash-1670,0.8135593220338984
hash-8129,0.8135593220338984
hash-3624,0.8135593220338984
hash-2536,0.8133333333333334
hash-3472,0.8133333333333334
hash-5251,0.8125
hash-6877,0.8125
hash-3781,0.8125
hash-5673,0.8125
hash-7919,0.8125
hash-4232,0.8125
hash-4612,0.8125
hash-163,0.8125
hash-7561,0.8125
hash-6654,0.8125
hash-3546,0.8125
hash-2386,0.8125
hash-4009,0.8125
hash-1127,0.8125
hash-9093,0.8125
hash-201,0.8125
hash-973,0.8125
hash-2659,0.8125
hash-5072,0.8125
hash-1644,0.8125
hash-1083,0.8125
hash-7698,0.8125
hash-3725,0.8125
hash-5202,0.8125
hash-1155,0.8125
hash-4604,0.8125
hash-4373,0.8125
hash-3037,0.8125
hash-501,0.8125
hash-9026,0.8125
hash-5918,0.8115942028985507
hash-9562,0.8115942028985507
hash-4969,0.8115942028985507
hash-6131,0.8115942028985507
hash-7118,0.8115942028985507
hash-3515,0.8113207547169812
hash-9835,0.8113207547169812
hash-8574,0.8113207547169812
hash-9293,0.8113207547169812
hash-4411,0.8113207547169812
hash-9646,0.8108108108108107
hash-786,0.8108108108108107
hash-5150,0.8108108108108107
hash-3385,0.8108108108108107
hash-6339,0.8108108108108107
hash-5462,0.8108108108108107
hash-6994,0.8108108108108107
hash-1344,0.8108108108108107
hash-7817,0.8108108108108107
hash-7380,0.8108108108108107
hash-3813,0.8108108108108107
hash-3918,0.8108108108108107
hash-8468,0.8103448275862069
hash-7421,0.8103448275862069
hash-4565,0.8103448275862069
hash-1858,0.8103448275862069
hash-4079,0.8103448275862069
hash-598,0.8103448275862069
hash-409,0.8103448275862069
hash-1880,0.8103448275862069
hash-4138,0.8103448275862069
hash-5440,0.8103448275862069
hash-5755,0.8103448275862069
hash-4370,0.8103448275862069
hash-2438,0.8103448275862069
hash-6398,0.8095238095238095
hash-4090,0.8095238095238095
hash-124,0.8095238095238095
hash-7362,0.8095238095238095
hash-8568,0.8095238095238095
hash-3653,0.8095238095238095
hash-486,0.8095238095238095
hash-5958,0.8095238095238095
hash-8984,0.8095238095238095
hash-4737,0.8095238095238095
hash-588,0.8095238095238095
hash-8340,0.8095238095238095
hash-1709,0.8095238095238095
hash-615,0.8095238095238095
hash-2149,0.8095238095238095
hash-3529,0.8095238095238095
hash-5790,0.8095238095238095
hash-5123,0.8095238095238095
hash-7573,0.8095238095238095
hash-7565,0.8095238095238095
hash-1772,0.8095238095238095
hash-2806,0.8095238095238095
hash-5068,0.8095238095238095
hash-6404,0.8095238095238095
hash-3216,0.8095238095238095
hash-904,0.8095238095238095
hash-5096,0.8095238095238095
hash-4791,0.8095238095238095
hash-6399,0.8095238095238095
hash-7078,0.8095238095238095
hash-7178,0.8095238095238095
hash-256,0.8095238095238095
hash-3876,0.8095238095238095
hash-4265,0.8095238095238095
hash-5578,0.8095238095238095
hash-4187,0.8095238095238095
hash-9076,0.8095238095238095
hash-2289,0.8095238095238095
hash-6289,0.8088235294117647
hash-3191,0.8088235294117647
hash-5471,0.8088235294117647
hash-2863,0.8088235294117647
hash-3668,0.8088235294117647
hash-5138,0.8088235294117647
hash-4099,0.8088235294117647
hash-9036,0.8085106382978724
hash-288,0.8085106382978724
hash-7480,0.8085106382978724
hash-6061,0.8085106382978724
hash-7472,0.8085106382978724
hash-1954,0.8085106382978724
hash-8597,0.8085106382978724
hash-3774,0.8085106382978724
hash-6567,0.8085106382978724
hash-559,0.8085106382978724
hash-7584,0.8082191780821918
hash-6351,0.8082191780821918
hash-1211,0.8082191780821918
hash-8963,0.8076923076923077
hash-8242,0.8076923076923077
hash-4311,0.8076923076923077
hash-266,0.8076923076923077
hash-8249,0.8076923076923077
hash-8917,0.8076923076923077
hash-6344,0.8076923076923077
hash-6833,0.8070175438596491
hash-9,0.8070175438596491
hash-436,0.8070175438596491
hash-3360,0.8070175438596491
hash-5237,0.8070175438596491
hash-2583,0.8070175438596491
hash-9003,0.8070175438596491
hash-9479,0.8070175438596491
hash-3349,0.8070175438596491
hash-3622,0.8070175438596491
hash-9587,0.8070175438596491
hash-1763,0.8070175438596491
hash-3559,0.8064516129032258
hash-661,0.8064516129032258
hash-8384,0.8064516129032258
hash-6008,0.8064516129032258
hash-2302,0.8064516129032258
hash-2821,0.8064516129032258
hash-477,0.8064516129032258
hash-1817,0.8064516129032258
hash-2967,0.8064516129032258
